customer_id,signup_date,region,plan_type,tenure_months,monthly_fee_gbp,support_tickets_90d,last_login_days,nps_score,churned_90d,marketing_channel,device_type,income_band,contract_type,revenue_last_3m_gbp
5264,2024-03-31,Wales,Standard,26,22.12,1,4,14.0,0,Referral,Mobile,<25k,Annual,66.36
5265,2024-05-05,Midlands,Basic,25,12.22,1,10,,0,Social,Tablet,50-75k,Monthly,36.66
5266,2024-04-16,North,Basic,33,13.95,2,12,27.0,0,Referral,Desktop,25-50k,Monthly,41.85
5267,2024-03-22,South,Premium,16,32.79,1,2,25.0,0,Referral,Mobile,75k+,Monthly,98.37
5268,2024-03-24,North,Basic,15,11.84,0,3,13.0,0,Organic search,Mobile,25-50k,Monthly,35.52
5269,2024-04-25,South,Basic,23,12.27,0,24,28.0,0,Organic search,Mobile,25-50k,Monthly,36.81
5270,2024-01-09,South,Basic,1,11.27,1,10,12.0,1,Paid search,Mobile,<25k,Annual,0.0
5271,2024-10-10,North,Standard,4,22.61,1,18,22.0,0,Paid search,Tablet,25-50k,Monthly,67.83
5272,2024-01-11,Wales,Basic,1,11.4,0,5,10.0,1,Referral,Desktop,25-50k,Monthly,0.0
5273,2024-05-24,North,Basic,1,14.64,1,8,19.0,1,Organic search,Tablet,75k+,Annual,0.0
5274,2024-12-28,South,Standard,17,20.64,1,15,14.0,1,Social,Desktop,<25k,Monthly,0.0
5275,2024-07-31,Scotland,Standard,2,20.66,1,3,20.0,0,Social,Mobile,<25k,Monthly,61.98
5276,2024-11-04,Scotland,Basic,17,11.33,2,2,4.0,0,Email,Mobile,50-75k,Monthly,33.99
5277,2024-03-15,Wales,Standard,33,20.42,1,15,,1,Referral,Mobile,50-75k,Monthly,40.84
5278,2024-08-22,South,Standard,3,19.47,1,4,-2.0,0,Organic search,Desktop,<25k,Monthly,58.41
5279,2024-10-24,North,Premium,9,30.66,2,46,4.0,0,Email,Desktop,25-50k,Monthly,91.98
5280,2024-07-15,South,Standard,34,22.15,1,3,20.0,0,Organic search,Mobile,50-75k,Monthly,66.45
5281,2024-02-08,Scotland,Basic,34,11.18,0,5,22.0,0,Email,Mobile,25-50k,Monthly,33.54
5282,2024-10-26,South,Standard,34,19.41,0,34,19.0,0,Organic search,Desktop,25-50k,Annual,58.23
5283,2024-01-10,North,Basic,1,10.74,1,7,17.0,1,Organic search,Desktop,25-50k,Monthly,21.48
5284,2024-10-21,South,Basic,16,13.56,1,2,6.0,0,Email,Desktop,50-75k,Monthly,40.68
5285,2024-09-11,North,Standard,10,18.07,2,16,21.0,0,Social,Desktop,25-50k,Monthly,54.21
5286,2024-09-28,Wales,Standard,31,20.29,0,8,37.0,0,Organic search,Desktop,25-50k,Monthly,60.87
5287,2024-09-06,Midlands,Basic,16,8.95,0,13,21.0,0,Social,Desktop,50-75k,Monthly,26.85
5288,2024-01-16,North,Premium,13,30.3,1,6,25.0,0,Paid search,Desktop,75k+,Annual,90.9
5289,2024-09-24,South,Basic,15,15.81,0,24,21.0,0,Organic search,Desktop,25-50k,Monthly,47.43
5290,2024-05-19,Midlands,Basic,8,8.45,0,6,18.0,0,Referral,Tablet,25-50k,Monthly,25.35
5291,2024-09-30,North,Standard,8,21.25,0,18,39.0,0,Organic search,Desktop,75k+,Monthly,63.75
5292,2024-05-23,Scotland,Standard,25,20.6,2,6,17.0,0,Organic search,Desktop,50-75k,Monthly,61.8
5293,2024-10-07,North,Premium,10,30.52,5,25,5.0,0,Organic search,Mobile,50-75k,Monthly,91.56
5294,2024-07-08,Scotland,Standard,17,19.76,2,12,23.0,0,Organic search,Desktop,50-75k,Monthly,59.28
5295,2024-08-18,Midlands,Premium,19,33.5,3,19,23.0,0,Referral,Mobile,25-50k,Monthly,100.5
5296,2024-04-10,Midlands,Standard,28,20.51,1,14,25.0,0,Paid search,Desktop,<25k,Monthly,61.53
5297,2024-08-30,Midlands,Premium,33,29.43,1,8,27.0,0,Paid search,Desktop,25-50k,Monthly,88.29
5298,2024-04-26,Midlands,Premium,15,32.3,0,7,34.0,0,Social,Mobile,25-50k,Annual,96.9
5299,2024-03-23,South,Standard,35,17.02,2,30,25.0,0,Paid search,Desktop,75k+,Monthly,51.06
5300,2024-05-09,Scotland,Standard,21,18.9,0,8,26.0,0,Paid search,Desktop,25-50k,Annual,56.7
5301,2024-06-24,North,Standard,30,20.58,0,7,14.0,0,Referral,Tablet,25-50k,Monthly,61.74
5302,2024-12-28,Wales,Standard,5,19.53,0,11,7.0,0,Referral,Desktop,50-75k,Monthly,58.59
5303,2024-10-31,North,Premium,24,32.13,1,1,16.0,0,Organic search,Desktop,50-75k,Monthly,96.39
5304,2024-06-23,South,Standard,17,21.12,0,6,22.0,0,Referral,Desktop,25-50k,Monthly,63.36
5305,2024-01-05,South,Standard,24,21.62,3,1,9.0,0,Organic search,Desktop,25-50k,Monthly,64.86
5306,2024-09-22,Scotland,Basic,34,13.05,1,14,11.0,0,Referral,Mobile,50-75k,Monthly,39.15
5307,2024-05-03,Midlands,Basic,27,10.32,0,13,19.0,0,Referral,Mobile,25-50k,Monthly,30.96
5308,2024-06-30,Midlands,Standard,1,21.22,1,15,25.0,0,Referral,Mobile,25-50k,Monthly,63.66
5309,2024-04-28,Scotland,Basic,24,10.48,1,17,7.0,0,Referral,Desktop,<25k,Monthly,31.44
5310,2024-12-04,Scotland,Standard,19,21.59,0,24,9.0,0,Paid search,Desktop,<25k,Monthly,64.77
5311,2024-07-02,South,Standard,23,22.99,0,8,31.0,0,Paid search,Desktop,25-50k,Monthly,68.97
5312,2024-10-30,North,Basic,21,10.82,1,38,11.0,0,Organic search,Desktop,25-50k,Monthly,32.46
5313,2024-11-24,North,Standard,36,19.81,3,19,13.0,0,Organic search,Mobile,50-75k,Annual,59.43
5314,2024-09-09,North,Standard,30,20.58,2,15,9.0,0,Paid search,Mobile,25-50k,Annual,61.74
5315,2024-02-03,South,Standard,10,21.36,2,24,16.0,0,Paid search,Mobile,25-50k,Monthly,64.08
5316,2024-02-19,Midlands,Standard,23,20.88,1,4,11.0,0,Paid search,Desktop,75k+,Monthly,62.64
5317,2024-07-16,Midlands,Premium,25,30.04,3,16,-3.0,0,Paid search,Mobile,<25k,Monthly,90.12
5318,2024-04-05,Wales,Standard,8,19.15,1,14,,0,Referral,Mobile,<25k,Monthly,57.45
5319,2024-02-05,South,Basic,8,11.45,0,13,29.0,0,Organic search,Desktop,<25k,Monthly,34.35
5320,2024-02-03,South,Basic,15,9.9,0,11,18.0,0,Paid search,Desktop,<25k,Monthly,29.7
5321,2024-06-16,Midlands,Standard,35,20.74,2,6,24.0,0,Social,Desktop,75k+,Annual,62.22
5322,2024-09-20,Midlands,Premium,9,33.46,4,4,13.0,0,Referral,Desktop,25-50k,Annual,100.38
5323,2024-01-23,Scotland,Basic,33,12.52,1,35,7.0,0,Social,Tablet,<25k,Monthly,37.56
5324,2024-01-05,South,Basic,32,9.63,1,7,14.0,0,Organic search,Desktop,50-75k,Monthly,28.89
5325,2024-01-21,Midlands,Basic,18,9.24,2,5,10.0,0,Email,Desktop,25-50k,Monthly,27.72
5326,2024-05-25,Midlands,Standard,13,19.55,1,26,30.0,0,Paid search,Mobile,50-75k,Monthly,58.65
5327,2024-02-01,North,Standard,32,20.96,2,3,20.0,0,Referral,Mobile,25-50k,Monthly,62.88
5328,2024-02-07,Scotland,Premium,16,30.31,2,13,21.0,0,Social,Mobile,<25k,Annual,90.93
5329,2024-11-28,Wales,Premium,35,32.09,1,4,17.0,0,Paid search,Desktop,<25k,Monthly,96.27
5330,2024-11-19,North,Standard,36,18.6,1,10,31.0,0,Referral,Desktop,25-50k,Monthly,55.8
5331,2024-08-15,South,Standard,8,18.46,1,9,9.0,0,Paid search,Mobile,50-75k,Monthly,55.38
5332,2024-08-20,Scotland,Standard,9,21.01,1,11,19.0,0,Social,Desktop,50-75k,Monthly,63.03
5333,2024-03-14,Midlands,Standard,16,19.37,0,44,11.0,0,Paid search,Desktop,75k+,Monthly,58.11
5334,2024-07-24,Midlands,Premium,35,32.66,2,1,12.0,0,Email,Mobile,25-50k,Monthly,97.98
5335,2024-12-28,Midlands,Premium,6,31.71,7,19,8.0,0,Paid search,Desktop,75k+,Annual,95.13
5336,2024-06-09,Midlands,Basic,13,12.4,0,15,11.0,0,Paid search,Mobile,50-75k,Monthly,37.2
5337,2024-03-06,Midlands,Basic,10,11.27,0,13,20.0,0,Email,Desktop,<25k,Monthly,33.81
5338,2024-02-02,South,Premium,8,32.1,3,18,11.0,0,Social,Desktop,50-75k,Monthly,96.3
5339,2024-02-08,North,Standard,31,18.2,2,7,35.0,0,Referral,Desktop,25-50k,Monthly,54.6
5340,2024-02-26,Scotland,Standard,15,20.52,3,1,31.0,0,Paid search,Mobile,<25k,Monthly,61.56
5341,2024-02-08,North,Basic,6,11.56,2,30,12.0,0,Referral,Desktop,<25k,Annual,34.68
5342,2024-12-09,South,Standard,31,21.62,0,29,29.0,0,Organic search,Desktop,75k+,Monthly,64.86
5343,2024-06-18,Wales,Basic,13,11.31,1,14,24.0,0,Paid search,Mobile,50-75k,Monthly,33.93
5344,2024-04-18,South,Basic,35,9.86,0,10,19.0,0,Paid search,Mobile,25-50k,Monthly,29.58
5345,2024-03-24,Wales,Standard,4,21.3,1,6,14.0,0,Social,Desktop,<25k,Monthly,63.9
5346,2024-10-11,North,Premium,29,31.48,2,8,17.0,0,Organic search,Mobile,50-75k,Annual,94.44
5347,2024-08-15,North,Basic,3,12.77,1,20,17.0,0,Organic search,Mobile,75k+,Monthly,38.31
5348,2024-06-01,South,Basic,33,11.71,0,10,29.0,0,Referral,Desktop,25-50k,Monthly,35.13
5349,2024-09-24,Wales,Standard,15,20.13,0,8,21.0,0,Social,Mobile,<25k,Monthly,60.39
5350,2024-10-14,Midlands,Standard,17,21.94,1,10,32.0,0,Referral,Desktop,50-75k,Monthly,65.82
5351,2024-05-26,Wales,Premium,35,31.53,3,10,21.0,0,Organic search,Mobile,25-50k,Monthly,94.59
5352,2024-03-16,Wales,Premium,11,34.47,2,6,,0,Referral,Mobile,<25k,Annual,103.41
5353,2024-02-04,Wales,Premium,17,33.19,0,22,15.0,0,Organic search,Desktop,25-50k,Monthly,99.57
5354,2024-12-12,North,Basic,16,13.68,3,33,0.0,0,Social,Desktop,<25k,Monthly,41.04
5355,2024-05-29,Midlands,Standard,28,18.67,0,25,32.0,0,Referral,Desktop,25-50k,Annual,56.01
5356,2024-04-11,Midlands,Standard,27,17.68,1,5,9.0,0,Email,Desktop,25-50k,Annual,53.04
5357,2024-02-01,South,Basic,24,13.07,2,15,13.0,0,Referral,Desktop,75k+,Annual,39.21
5358,2024-01-14,Wales,Basic,32,11.25,0,11,14.0,0,Organic search,Mobile,50-75k,Monthly,33.75
5359,2024-08-27,Midlands,Standard,32,17.2,0,7,25.0,0,Paid search,Mobile,25-50k,Monthly,51.6
5360,2024-04-26,Scotland,Basic,21,10.38,0,9,19.0,0,Organic search,Desktop,50-75k,Monthly,31.14
5361,2024-03-03,Scotland,Standard,15,18.64,1,19,15.0,0,Organic search,Mobile,25-50k,Monthly,55.92
5362,2024-06-27,Midlands,Basic,33,15.44,2,28,2.0,0,Organic search,Desktop,25-50k,Monthly,46.32
5363,2024-02-08,Wales,Standard,27,20.48,2,5,10.0,0,Organic search,Mobile,<25k,Monthly,61.44
5364,2024-12-16,South,Basic,11,11.85,0,1,,0,Organic search,Desktop,<25k,Monthly,35.55
5365,2024-06-17,Scotland,Premium,4,31.47,0,25,24.0,0,Referral,Mobile,25-50k,Monthly,94.41
5366,2024-04-18,South,Standard,11,19.48,1,15,15.0,0,Paid search,Mobile,25-50k,Monthly,58.44
5367,2024-08-04,North,Standard,5,20.7,0,25,19.0,0,Organic search,Desktop,25-50k,Monthly,62.1
5368,2024-11-14,South,Basic,17,11.38,1,31,5.0,1,Social,Desktop,25-50k,Monthly,0.0
5369,2024-07-19,Midlands,Basic,9,10.55,0,14,19.0,0,Referral,Mobile,25-50k,Monthly,31.65
5370,2024-09-08,North,Basic,7,9.78,2,4,7.0,0,Paid search,Mobile,75k+,Monthly,29.34
5371,2024-11-21,Scotland,Standard,24,18.35,0,8,20.0,0,Referral,Mobile,25-50k,Monthly,55.05
5372,2024-08-29,South,Standard,13,21.12,2,3,7.0,0,Organic search,Desktop,75k+,Monthly,63.36
5373,2024-02-25,South,Basic,9,15.31,0,5,20.0,0,Organic search,Mobile,<25k,Monthly,45.93
5374,2024-10-05,South,Basic,34,13.79,0,8,29.0,1,Social,Desktop,75k+,Monthly,27.58
5375,2024-07-07,North,Premium,15,32.78,1,7,27.0,0,Paid search,Desktop,75k+,Annual,98.34
5376,2024-11-30,Scotland,Basic,24,13.03,1,29,26.0,1,Organic search,Mobile,25-50k,Annual,26.06
5377,2024-06-27,Midlands,Standard,36,20.55,1,7,25.0,0,Social,Mobile,<25k,Monthly,61.65
5378,2024-04-03,North,Standard,15,19.0,1,30,11.0,0,Social,Desktop,<25k,Monthly,57.0
5379,2024-10-06,Midlands,Premium,3,32.51,4,16,26.0,0,Referral,Mobile,75k+,Monthly,97.53
5380,2024-12-16,Midlands,Premium,22,32.92,1,6,23.0,0,Organic search,Tablet,<25k,Monthly,98.76
5381,2024-12-19,South,Premium,24,32.34,0,16,30.0,0,Organic search,Mobile,25-50k,Monthly,97.02
5382,2024-01-28,South,Premium,36,32.13,1,4,6.0,0,Referral,Mobile,25-50k,Monthly,96.39
5383,2024-03-12,North,Standard,29,18.84,1,5,20.0,0,Paid search,Mobile,25-50k,Monthly,56.52
5384,2024-08-20,South,Standard,17,20.21,0,21,25.0,0,Organic search,Desktop,75k+,Annual,60.63
5385,2024-12-23,Wales,Basic,31,10.08,2,15,10.0,0,Email,Mobile,25-50k,Monthly,30.24
5386,2024-04-12,Midlands,Standard,20,19.86,0,26,20.0,0,Social,Desktop,25-50k,Monthly,59.58
5387,2024-12-22,Midlands,Premium,30,31.28,0,6,20.0,0,Social,Mobile,50-75k,Monthly,93.84
5388,2024-10-06,North,Premium,35,33.22,0,23,20.0,0,Referral,Desktop,50-75k,Annual,99.66
5389,2024-08-12,Scotland,Standard,29,19.61,1,26,4.0,0,Referral,Mobile,25-50k,Monthly,58.83
5390,2024-05-30,Midlands,Basic,19,16.5,2,33,10.0,1,Social,Mobile,25-50k,Monthly,33.0
5391,2024-02-15,Scotland,Basic,30,11.72,0,17,17.0,0,Social,Mobile,50-75k,Annual,35.16
5392,2024-12-24,South,Basic,26,10.28,0,33,32.0,0,Paid search,Mobile,75k+,Monthly,30.84
5393,2024-10-23,Wales,Basic,30,7.58,0,16,,0,Email,Mobile,<25k,Monthly,22.74
5394,2024-12-12,Scotland,Premium,29,31.64,2,23,13.0,0,Social,Desktop,<25k,Monthly,94.92
5395,2024-03-09,South,Basic,35,11.0,0,29,14.0,0,Referral,Mobile,25-50k,Annual,33.0
5396,2024-04-25,North,Standard,7,20.0,3,10,17.0,0,Social,Mobile,25-50k,Monthly,60.0
5397,2024-01-06,Scotland,Basic,18,14.14,2,12,1.0,0,Referral,Mobile,50-75k,Monthly,42.42
5398,2024-02-21,South,Standard,19,20.56,1,8,24.0,0,Social,Tablet,25-50k,Monthly,61.68
5399,2024-01-14,Wales,Standard,22,19.73,2,5,11.0,1,Referral,Desktop,50-75k,Monthly,39.46
5400,2024-11-02,Midlands,Basic,22,13.22,0,8,35.0,0,Email,Desktop,50-75k,Monthly,39.66
5401,2024-03-09,North,Basic,32,13.22,2,3,24.0,0,Referral,Mobile,25-50k,Monthly,39.66
5402,2024-09-06,Wales,Standard,30,19.55,2,5,12.0,0,Organic search,Desktop,75k+,Monthly,58.65
5403,2024-06-21,Wales,Basic,30,12.89,0,24,20.0,0,Paid search,Mobile,75k+,Monthly,38.67
5404,2024-08-28,Midlands,Basic,28,7.89,0,17,22.0,0,Referral,Desktop,25-50k,Annual,23.67
5405,2024-04-25,Wales,Basic,7,13.68,1,12,22.0,0,Paid search,Desktop,25-50k,Monthly,41.04
5406,2024-04-24,Midlands,Standard,8,18.93,1,24,6.0,0,Referral,Mobile,25-50k,Monthly,56.79
5407,2024-03-04,North,Standard,4,20.29,1,25,22.0,0,Social,Mobile,75k+,Monthly,60.87
5408,2024-05-12,Scotland,Basic,4,15.54,2,0,2.0,1,Organic search,Mobile,25-50k,Annual,15.54
5409,2024-11-03,North,Basic,12,11.01,1,16,22.0,0,Referral,Desktop,25-50k,Monthly,33.03
5410,2024-10-13,Scotland,Basic,3,12.65,1,36,23.0,0,Organic search,Desktop,25-50k,Monthly,37.95
5411,2024-03-19,North,Standard,1,19.35,2,4,19.0,0,Organic search,Mobile,<25k,Annual,58.05
5412,2024-09-18,South,Premium,27,32.39,4,13,21.0,0,Paid search,Mobile,50-75k,Monthly,97.17
5413,2024-06-10,South,Standard,15,16.82,0,9,21.0,0,Paid search,Desktop,<25k,Annual,50.46
5414,2024-07-16,Midlands,Standard,1,17.54,1,9,6.0,1,Paid search,Desktop,25-50k,Monthly,35.08
5415,2024-07-10,South,Standard,22,22.07,3,7,8.0,0,Organic search,Mobile,50-75k,Monthly,66.21
5416,2024-06-25,Midlands,Basic,30,12.51,2,7,21.0,0,Social,Mobile,75k+,Annual,37.53
5417,2024-08-19,Wales,Basic,35,13.73,0,19,22.0,0,Organic search,Mobile,25-50k,Annual,41.19
5418,2024-12-10,Midlands,Standard,8,18.61,0,8,29.0,0,Email,Mobile,25-50k,Monthly,55.83
5419,2024-02-11,Wales,Basic,16,9.9,0,5,17.0,0,Paid search,Desktop,<25k,Monthly,29.7
5420,2024-01-16,South,Premium,23,32.49,2,16,11.0,0,Organic search,Desktop,25-50k,Monthly,97.47
5421,2024-01-30,South,Standard,22,18.52,1,5,11.0,0,Referral,Desktop,25-50k,Annual,55.56
5422,2024-02-16,South,Basic,14,13.49,2,19,14.0,1,Referral,Mobile,<25k,Monthly,0.0
5423,2024-07-13,Midlands,Standard,23,22.81,0,23,18.0,0,Social,Tablet,25-50k,Annual,68.43
5424,2024-09-10,North,Standard,28,18.59,2,18,22.0,0,Paid search,Mobile,<25k,Monthly,55.77
5425,2024-02-19,South,Basic,23,12.63,2,14,14.0,0,Organic search,Desktop,<25k,Monthly,37.89
5426,2024-10-25,North,Premium,28,30.98,1,24,23.0,0,Social,Desktop,75k+,Annual,92.94
5427,2024-02-19,Midlands,Standard,14,19.15,3,3,16.0,1,Social,Mobile,50-75k,Annual,38.3
5428,2024-11-27,Midlands,Basic,24,12.21,1,9,20.0,1,Organic search,Mobile,25-50k,Monthly,0.0
5429,2024-10-08,Wales,Basic,7,10.86,0,21,20.0,1,Referral,Desktop,25-50k,Monthly,0.0
5430,2024-06-04,North,Premium,3,33.16,1,1,18.0,0,Organic search,Mobile,50-75k,Monthly,99.48
5431,2024-09-28,North,Standard,31,18.81,0,33,,0,Paid search,Mobile,<25k,Monthly,56.43
5432,2024-01-23,South,Basic,20,10.3,0,8,27.0,0,Referral,Desktop,25-50k,Monthly,30.9
5433,2024-07-01,South,Basic,22,11.15,0,13,23.0,0,Organic search,Mobile,25-50k,Annual,33.45
5434,2024-04-07,Midlands,Standard,3,20.97,1,7,15.0,0,Social,Desktop,<25k,Annual,62.91
5435,2024-05-18,Scotland,Standard,7,18.68,0,3,21.0,0,Organic search,Mobile,<25k,Monthly,56.04
5436,2024-07-04,South,Standard,5,20.92,2,7,8.0,1,Organic search,Desktop,25-50k,Monthly,20.92
5437,2024-06-27,South,Standard,3,19.36,0,12,22.0,0,Paid search,Mobile,50-75k,Monthly,58.08
5438,2024-07-19,North,Standard,6,20.96,3,8,16.0,1,Organic search,Mobile,50-75k,Monthly,20.96
5439,2024-02-06,Wales,Basic,5,9.34,0,15,21.0,0,Social,Mobile,<25k,Annual,28.02
5440,2024-02-06,Midlands,Standard,17,21.09,0,20,23.0,0,Paid search,Mobile,50-75k,Monthly,63.27
5441,2024-11-14,South,Basic,31,14.49,1,5,14.0,0,Organic search,Desktop,<25k,Monthly,43.47
5442,2024-12-24,North,Basic,30,11.08,0,3,29.0,0,Referral,Desktop,50-75k,Monthly,33.24
5443,2024-12-01,Wales,Premium,29,33.77,0,4,25.0,0,Paid search,Mobile,<25k,Annual,101.31
5444,2024-04-08,South,Standard,19,19.48,2,27,10.0,0,Organic search,Desktop,25-50k,Annual,58.44
5445,2024-04-26,Wales,Basic,30,12.01,1,5,-4.0,0,Paid search,Mobile,50-75k,Monthly,36.03
5446,2024-04-12,South,Basic,16,16.06,0,10,25.0,0,Paid search,Desktop,<25k,Monthly,48.18
5447,2024-04-30,North,Standard,23,20.84,2,3,8.0,0,Organic search,Desktop,<25k,Monthly,62.52
5448,2024-10-28,Midlands,Basic,3,9.84,0,22,25.0,0,Email,Desktop,<25k,Monthly,29.52
5449,2024-02-08,South,Basic,20,11.15,0,20,24.0,0,Social,Desktop,<25k,Monthly,33.45
5450,2024-12-15,North,Standard,3,20.81,1,8,5.0,0,Paid search,Desktop,50-75k,Monthly,62.43
5451,2024-08-06,South,Basic,12,13.31,1,24,10.0,1,Referral,Desktop,25-50k,Monthly,26.62
5452,2024-11-02,Wales,Basic,9,13.28,2,6,17.0,0,Paid search,Tablet,75k+,Monthly,39.84
5453,2024-07-06,South,Basic,11,14.03,0,19,14.0,0,Social,Desktop,<25k,Monthly,42.09
5454,2024-05-24,Midlands,Basic,21,12.38,1,5,8.0,0,Organic search,Mobile,50-75k,Monthly,37.14
5455,2024-05-02,Scotland,Basic,34,13.3,0,17,21.0,0,Organic search,Desktop,25-50k,Monthly,39.9
5456,2024-05-29,Wales,Basic,29,13.09,1,20,7.0,0,Referral,Mobile,<25k,Annual,39.27
5457,2024-07-05,Midlands,Basic,31,12.46,0,18,15.0,0,Social,Mobile,25-50k,Monthly,37.38
5458,2024-06-19,Midlands,Basic,21,11.78,0,9,23.0,0,Paid search,Desktop,50-75k,Annual,35.34
5459,2024-05-03,South,Basic,5,8.47,1,6,16.0,0,Email,Mobile,25-50k,Monthly,25.41
5460,2024-03-10,Midlands,Standard,10,21.58,1,12,15.0,0,Organic search,Mobile,50-75k,Annual,64.74
5461,2024-04-20,Midlands,Basic,13,12.46,0,13,33.0,0,Organic search,Mobile,<25k,Monthly,37.38
5462,2024-04-11,South,Basic,27,13.98,0,4,18.0,0,Organic search,Desktop,25-50k,Monthly,41.94
5463,2024-09-21,North,Premium,11,31.45,3,6,25.0,0,Social,Desktop,75k+,Monthly,94.35
5464,2024-12-30,North,Basic,32,9.75,1,4,17.0,1,Organic search,Desktop,50-75k,Monthly,9.75
5465,2024-12-22,North,Standard,18,20.6,1,4,30.0,0,Email,Mobile,<25k,Annual,61.8
5466,2024-02-19,North,Standard,3,18.77,2,1,12.0,0,Paid search,Desktop,<25k,Monthly,56.31
5467,2024-12-22,South,Standard,33,15.71,0,23,20.0,0,Social,Desktop,75k+,Monthly,47.13
5468,2024-05-13,South,Standard,20,18.08,0,18,24.0,0,Organic search,Mobile,50-75k,Annual,54.24
5469,2024-02-18,South,Basic,36,13.14,2,19,14.0,0,Organic search,Desktop,50-75k,Annual,39.42
5470,2024-07-31,South,Standard,10,17.83,0,13,32.0,0,Referral,Mobile,75k+,Monthly,53.49
5471,2024-06-08,South,Basic,11,10.21,0,5,11.0,0,Organic search,Desktop,<25k,Annual,30.63
5472,2024-08-29,Wales,Premium,10,33.97,1,11,26.0,0,Organic search,Desktop,50-75k,Annual,101.91
5473,2024-07-11,North,Basic,11,9.92,0,25,24.0,0,Referral,Tablet,<25k,Monthly,29.76
5474,2024-03-06,North,Standard,16,18.77,1,8,23.0,0,Social,Desktop,25-50k,Monthly,56.31
5475,2024-08-10,Midlands,Premium,10,32.75,1,7,39.0,0,Social,Mobile,75k+,Annual,98.25
5476,2024-08-02,Midlands,Basic,23,11.8,1,0,20.0,0,Organic search,Mobile,50-75k,Monthly,35.4
5477,2024-04-14,Wales,Standard,26,19.8,2,7,28.0,0,Referral,Desktop,50-75k,Monthly,59.4
5478,2024-04-22,North,Standard,6,19.08,1,1,23.0,1,Referral,Tablet,25-50k,Monthly,38.16
5479,2024-05-15,South,Standard,34,19.36,1,10,30.0,0,Organic search,Desktop,<25k,Annual,58.08
5480,2024-05-29,South,Basic,18,11.61,0,8,17.0,0,Organic search,Mobile,50-75k,Annual,34.83
5481,2024-12-28,North,Standard,26,19.64,1,8,38.0,0,Organic search,Desktop,<25k,Annual,58.92
5482,2024-08-15,North,Standard,29,17.8,1,24,15.0,0,Paid search,Desktop,<25k,Monthly,53.4
5483,2024-06-01,South,Basic,8,11.33,0,28,23.0,0,Referral,Desktop,25-50k,Monthly,33.99
5484,2024-05-03,Midlands,Basic,16,8.64,1,2,20.0,0,Social,Desktop,50-75k,Monthly,25.92
5485,2024-11-05,South,Standard,16,22.08,2,17,10.0,0,Organic search,Desktop,50-75k,Monthly,66.24
5486,2024-09-14,Wales,Standard,2,19.81,1,21,20.0,0,Organic search,Mobile,<25k,Monthly,59.43
5487,2024-04-19,Midlands,Basic,36,14.23,3,19,10.0,0,Email,Desktop,<25k,Monthly,42.69
5488,2024-08-17,Midlands,Standard,26,20.56,0,6,19.0,0,Paid search,Desktop,25-50k,Monthly,61.68
5489,2024-08-24,South,Basic,35,10.0,0,11,18.0,0,Organic search,Mobile,<25k,Annual,30.0
5490,2024-02-25,South,Premium,6,32.02,4,22,8.0,0,Paid search,Mobile,<25k,Monthly,96.06
5491,2024-09-14,Midlands,Basic,30,11.33,1,6,13.0,0,Paid search,Desktop,25-50k,Annual,33.99
5492,2024-10-03,South,Basic,1,13.64,0,9,38.0,0,Email,Mobile,<25k,Monthly,40.92
5493,2024-12-04,Midlands,Premium,8,33.2,4,19,5.0,0,Organic search,Desktop,50-75k,Monthly,99.6
5494,2024-11-30,South,Standard,26,20.04,3,6,17.0,0,Referral,Mobile,50-75k,Monthly,60.12
5495,2024-07-23,Wales,Premium,23,29.89,2,13,29.0,0,Organic search,Mobile,25-50k,Monthly,89.67
5496,2024-05-01,Scotland,Basic,18,13.76,2,4,17.0,0,Organic search,Tablet,<25k,Monthly,41.28
5497,2024-07-04,North,Basic,31,16.32,1,14,11.0,1,Organic search,Desktop,25-50k,Monthly,16.32
5498,2024-06-08,South,Premium,23,33.35,2,10,10.0,0,Social,Desktop,75k+,Monthly,100.05
5499,2024-02-26,South,Standard,35,17.66,2,20,14.0,0,Email,Desktop,25-50k,Monthly,52.98
5500,2024-01-21,South,Premium,23,29.26,1,17,28.0,0,Paid search,Desktop,25-50k,Monthly,87.78
5501,2024-10-08,North,Standard,4,20.04,2,0,10.0,0,Social,Desktop,25-50k,Monthly,60.12
5502,2024-05-24,South,Standard,25,22.34,2,24,3.0,0,Organic search,Mobile,25-50k,Annual,67.02
5503,2024-02-10,North,Standard,3,18.81,0,13,10.0,0,Paid search,Desktop,50-75k,Annual,56.43
5504,2024-01-05,Midlands,Premium,2,32.36,2,9,25.0,0,Organic search,Desktop,25-50k,Monthly,97.08
5505,2024-12-17,North,Standard,5,18.86,0,17,39.0,0,Organic search,Tablet,25-50k,Annual,56.58
5506,2024-05-20,Midlands,Basic,13,11.39,0,11,26.0,0,Organic search,Mobile,<25k,Monthly,34.17
5507,2024-07-25,Scotland,Standard,19,20.44,0,14,31.0,0,Organic search,Mobile,<25k,Monthly,61.32
5508,2024-08-29,North,Premium,6,30.42,1,14,25.0,0,Paid search,Mobile,50-75k,Monthly,91.26
5509,2024-10-31,Midlands,Standard,24,20.0,0,13,27.0,0,Email,Mobile,50-75k,Annual,60.0
5510,2024-03-22,North,Standard,2,20.57,1,14,24.0,0,Email,Mobile,<25k,Monthly,61.71
5511,2024-02-22,Scotland,Standard,35,18.82,1,5,14.0,0,Organic search,Desktop,75k+,Monthly,56.46
